user,item,title,rating
666,1266,Bread and Chocolate (Pane e cioccolata) (1973),5
648,5,Copycat (1995),4
543,111,"Truth About Cats & Dogs, The (1996)",4
537,88,Sleepless in Seattle (1993),2
268,831,Escape from L.A. (1996),3
44,496,It's a Wonderful Life (1946),4
435,31,Crimson Tide (1995),5
501,125,Phenomenon (1996),3
224,687,McHale's Navy (1997),2
700,181,Return of the Jedi (1983),5
194,88,Sleepless in Seattle (1993),3
405,8,Babe (1995),4
682,94,Home Alone (1990),3
481,100,Fargo (1996),4
145,447,Carrie (1976),5
563,210,Indiana Jones and the Last Crusade (1989),4
200,410,Kingpin (1996),3
595,151,Willy Wonka and the Chocolate Factory (1971),5
704,209,This Is Spinal Tap (1984),3
429,405,Mission: Impossible (1996),3
618,97,Dances with Wolves (1990),5
592,534,Traveller (1997),5
457,70,Four Weddings and a Funeral (1994),4
630,172,"Empire Strikes Back, The (1980)",3
23,214,Pink Floyd - The Wall (1982),3
466,328,Conspiracy Theory (1997),4
643,24,Rumble in the Bronx (1995),4
49,997,Stuart Saves His Family (1995),1
64,273,Heat (1995),2
671,188,Full Metal Jacket (1987),2
685,319,Everyone Says I Love You (1996),2
568,509,My Left Foot (1989),4
411,1475,Bhaji on the Beach (1993),3
178,7,Twelve Monkeys (1995),4
655,1607,Hurricane Streets (1998),3
463,1377,Hotel de Love (1996),4
610,591,Primal Fear (1996),3
518,820,Space Jam (1996),2
620,1,Toy Story (1995),5
697,331,"Edge, The (1997)",3
655,77,"Firm, The (1993)",3
655,500,Fly Away Home (1996),2
588,164,"Abyss, The (1989)",5
94,951,"Indian in the Cupboard, The (1995)",3
450,823,Mulholland Falls (1996),3
141,619,Extreme Measures (1996),4
291,597,Eraser (1996),3
450,274,Sabrina (1995),4
450,380,Star Trek: Generations (1994),5
474,664,"Paris, Texas (1984)",4
315,204,Back to the Future (1985),5
664,469,Short Cuts (1993),3
291,202,Groundhog Day (1993),4
85,132,"Wizard of Oz, The (1939)",5
293,174,Raiders of the Lost Ark (1981),5
269,792,Bullets Over Broadway (1994),4
72,69,Forrest Gump (1994),4
592,307,"Devil's Advocate, The (1997)",4
16,684,In the Line of Fire (1993),5
627,939,Murder in the First (1995),3
388,559,Interview with the Vampire (1994),5
548,234,Jaws (1975),4
353,358,Spawn (1997),1
249,421,William Shakespeare's Romeo and Juliet (1996),5
222,716,Home for the Holidays (1995),2
490,926,Down Periscope (1996),2
533,1016,Con Air (1997),3
242,283,Emma (1996),4
244,68,"Crow, The (1994)",5
551,728,Junior (1994),2
504,448,"Omen, The (1976)",5
378,237,Jerry Maguire (1996),4
686,187,"Godfather: Part II, The (1974)",5
659,89,Blade Runner (1982),4
500,611,Laura (1944),5
547,333,"Game, The (1997)",4
222,816,Candyman: Farewell to the Flesh (1995),1
222,191,Amadeus (1984),2
5,216,When Harry Met Sally... (1989),1
685,340,Boogie Nights (1997),2
704,354,"Wedding Singer, The (1998)",4
299,970,Hear My Song (1991),4
479,281,"River Wild, The (1994)",3
430,248,Grosse Pointe Blank (1997),3
405,1103,Trust (1990),2
110,88,Sleepless in Seattle (1993),4
457,195,"Terminator, The (1984)",5
405,1070,Living in Oblivion (1995),1
113,9,Dead Man Walking (1995),3
655,1538,All Over Me (1997),3
642,88,Sleepless in Seattle (1993),5
692,287,Marvin's Room (1996),3
496,204,Back to the Future (1985),3
666,529,My Life as a Dog (Mitt liv som hund) (1985),5
655,792,Bullets Over Broadway (1994),3
642,139,"Love Bug, The (1969)",1
452,62,Stargate (1994),2
102,49,I.Q. (1994),2
529,319,Everyone Says I Love You (1996),4
655,284,Tin Cup (1996),2
655,619,Extreme Measures (1996),3
235,1176,Welcome To Sarajevo (1997),5
187,179,"Clockwork Orange, A (1971)",5
682,443,"Birds, The (1963)",3
405,684,In the Line of Fire (1993),3
406,663,Being There (1979),5
648,471,Courage Under Fire (1996),4
605,325,Crash (1996),2
397,855,Diva (1981),4
109,95,Aladdin (1992),4
455,64,"Shawshank Redemption, The (1994)",4
472,78,Free Willy (1993),1
158,1016,Con Air (1997),3
687,245,"Devil's Own, The (1997)",3
301,758,Lawnmower Man 2: Beyond Cyberspace (1996),3
263,1,Toy Story (1995),5
429,202,Groundhog Day (1993),4
531,688,Leave It to Beaver (1997),1
18,528,"Killing Fields, The (1984)",4
682,940,Airheads (1994),2
472,928,"Craft, The (1996)",4
627,1136,Ghosts of Mississippi (1996),4
299,77,"Firm, The (1993)",3
695,300,Air Force One (1997),1
657,151,Willy Wonka and the Chocolate Factory (1971),4
399,233,Under Siege (1992),3
182,150,Swingers (1996),3
246,181,Return of the Jedi (1983),5
693,289,Evita (1996),3
373,571,Another Stakeout (1993),1
457,231,Batman Returns (1992),4
437,843,"Shaggy Dog, The (1959)",4
593,193,"Right Stuff, The (1983)",4
40,321,Mother (1996),4
85,136,Mr. Smith Goes to Washington (1939),4
219,38,"Net, The (1995)",1
543,239,Sneakers (1992),2
393,204,Back to the Future (1985),4
60,684,In the Line of Fire (1993),4
550,288,Scream (1996),5
234,443,"Birds, The (1963)",3
28,288,Scream (1996),5
388,596,"Hunchback of Notre Dame, The (1996)",4
545,384,Naked Gun 33 1/3: The Final Insult (1994),3
542,273,Heat (1995),3
654,825,"Arrival, The (1996)",3
582,50,Star Wars (1977),5
5,420,Alice in Wonderland (1951),3
655,733,Go Fish (1994),3
167,83,Much Ado About Nothing (1993),5
653,967,Little Lord Fauntleroy (1936),2
497,399,"Three Musketeers, The (1993)",4
328,692,"American President, The (1995)",4
675,306,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",5
405,1219,"Goofy Movie, A (1995)",1
533,22,Braveheart (1995),4
562,402,Ghost (1990),5
650,650,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",2
405,784,Beyond Bedlam (1993),1
524,403,Batman (1989),4
496,227,Star Trek VI: The Undiscovered Country (1991),1
658,772,Kids (1995),3
320,274,Sabrina (1995),4
661,676,"Crucible, The (1996)",4
405,1044,"Paper, The (1994)",4
180,961,Orlando (1993),5
90,454,Bastard Out of Carolina (1996),2
697,298,Face/Off (1997),4
291,100,Fargo (1996),5
291,69,Forrest Gump (1994),5
378,125,Phenomenon (1996),2
215,174,Raiders of the Lost Ark (1981),4
543,170,Cinema Paradiso (1988),4
12,215,Field of Dreams (1989),4
666,699,Little Women (1994),3
406,39,Strange Days (1995),4
645,59,Three Colors: Red (1994),5
128,393,Mrs. Doubtfire (1993),4
632,150,Swingers (1996),2
483,229,Star Trek III: The Search for Spock (1984),3
151,628,Sleepers (1996),5
12,4,Get Shorty (1995),5
479,727,Immortal Beloved (1994),5
627,83,Much Ado About Nothing (1993),3
457,792,Bullets Over Broadway (1994),4
606,42,Clerks (1994),3
59,616,Night of the Living Dead (1968),5
586,397,Striking Distance (1993),3
361,168,Monty Python and the Holy Grail (1974),4
666,132,"Wizard of Oz, The (1939)",4
72,222,Star Trek: First Contact (1996),1
474,274,Sabrina (1995),3
633,172,"Empire Strikes Back, The (1980)",3
336,780,Dumb & Dumber (1994),3
141,871,Vegas Vacation (1997),3
683,511,Lawrence of Arabia (1962),5
568,478,"Philadelphia Story, The (1940)",4
90,221,Breaking the Waves (1996),4
621,250,"Fifth Element, The (1997)",4
365,268,Chasing Amy (1997),5
589,749,"MatchMaker, The (1997)",3
368,234,Jaws (1975),3
523,509,My Left Foot (1989),4
63,25,"Birdcage, The (1996)",4
181,1345,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",1
255,325,Crash (1996),1
705,58,Quiz Show (1994),2
373,510,"Magnificent Seven, The (1954)",3
433,326,G.I. Jane (1997),2
639,305,"Ice Storm, The (1997)",1
445,7,Twelve Monkeys (1995),1
116,323,Dante's Peak (1997),3
630,832,Bogus (1996),2
480,89,Blade Runner (1982),4
490,1386,Tetsuo II: Body Hammer (1992),4
303,425,Bob Roberts (1992),4
587,350,Fallen (1998),3
416,463,"Secret of Roan Inish, The (1994)",4
13,818,Girl 6 (1996),3
250,754,Red Corner (1997),4
650,1065,Koyaanisqatsi (1983),4
634,748,"Saint, The (1997)",3
313,505,Dial M for Murder (1954),5
269,496,It's a Wonderful Life (1946),5
436,559,Interview with the Vampire (1994),4
682,1074,Reality Bites (1994),4
43,294,Liar Liar (1997),5
99,313,Titanic (1997),5
201,196,Dead Poets Society (1989),4
608,185,Psycho (1960),5
405,480,North by Northwest (1959),4
393,696,City Hall (1996),4
435,105,Sgt. Bilko (1996),3
643,367,Clueless (1995),4
194,507,"Streetcar Named Desire, A (1951)",4
405,12,"Usual Suspects, The (1995)",5
440,350,Fallen (1998),5
385,1069,Amateur (1994),4
35,333,"Game, The (1997)",4
697,301,In & Out (1997),5
345,1281,Manny & Lo (1996),4
708,322,Murder at 1600 (1997),3
534,273,Heat (1995),5
655,936,Brassed Off (1996),3
301,462,Like Water For Chocolate (Como agua para chocolate) (1992),2
663,332,Kiss the Girls (1997),4
569,473,James and the Giant Peach (1996),4
405,790,Tommy Boy (1995),1
537,168,Monty Python and the Holy Grail (1974),4
650,671,Bride of Frankenstein (1935),3
621,180,Apocalypse Now (1979),4
665,156,Reservoir Dogs (1992),5
444,9,Dead Man Walking (1995),5
457,94,Home Alone (1990),3
671,748,"Saint, The (1997)",3
507,315,Apt Pupil (1998),5
64,288,Scream (1996),4
288,136,Mr. Smith Goes to Washington (1939),5
56,443,"Birds, The (1963)",4
184,65,What's Eating Gilbert Grape (1993),4
551,685,Executive Decision (1996),1
682,293,Donnie Brasco (1997),4
217,403,Batman (1989),5
527,4,Get Shorty (1995),2
398,174,Raiders of the Lost Ark (1981),5
437,699,Little Women (1994),4
534,294,Liar Liar (1997),5
389,154,Monty Python's Life of Brian (1979),3
416,472,Dragonheart (1996),4
494,294,Liar Liar (1997),4
622,472,Dragonheart (1996),3
666,245,"Devil's Own, The (1997)",3
561,702,Barcelona (1994),3
406,1194,Once Were Warriors (1994),4
600,510,"Magnificent Seven, The (1954)",5
184,1,Toy Story (1995),4
654,50,Star Wars (1977),5
655,1085,Carried Away (1996),2
284,751,Tomorrow Never Dies (1997),3
397,346,Jackie Brown (1997),4
246,172,"Empire Strikes Back, The (1980)",5
294,1011,2 Days in the Valley (1996),2
142,425,Bob Roberts (1992),4
601,225,101 Dalmatians (1996),1
293,518,Miller's Crossing (1990),5
487,96,Terminator 2: Judgment Day (1991),5
398,73,Maverick (1994),3
445,118,Twister (1996),2
336,1183,"Cowboy Way, The (1994)",1
642,364,Ace Ventura: When Nature Calls (1995),5
56,373,Judge Dredd (1995),4
447,284,Tin Cup (1996),4
619,405,Mission: Impossible (1996),3
524,1152,In Love and War (1996),3
583,7,Twelve Monkeys (1995),5
207,69,Forrest Gump (1994),4
124,173,"Princess Bride, The (1987)",2
655,481,"Apartment, The (1960)",2
168,225,101 Dalmatians (1996),5
307,70,Four Weddings and a Funeral (1994),4
181,289,Evita (1996),4
655,1649,"Big One, The (1997)",3
325,200,"Shining, The (1980)",2
423,125,Phenomenon (1996),2
707,663,Being There (1979),4
634,21,Muppet Treasure Island (1996),2
20,378,Miracle on 34th Street (1994),3
524,836,Ninotchka (1939),2
661,95,Aladdin (1992),5
465,705,Singin' in the Rain (1952),4
569,508,"People vs. Larry Flynt, The (1996)",3
610,79,"Fugitive, The (1993)",3
629,340,Boogie Nights (1997),2
303,255,My Best Friend's Wedding (1997),4
313,211,M*A*S*H (1970),5
82,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),3
548,1014,Romy and Michele's High School Reunion (1997),4
474,208,Young Frankenstein (1974),3
607,45,Eat Drink Man Woman (1994),4
592,1514,Dream With the Fishes (1997),5
623,648,"Quiet Man, The (1952)",5
308,210,Indiana Jones and the Last Crusade (1989),4
383,345,Deconstructing Harry (1997),2
698,83,Much Ado About Nothing (1993),5
618,596,"Hunchback of Notre Dame, The (1996)",4
95,465,"Jungle Book, The (1994)",3
567,484,"Maltese Falcon, The (1941)",4
450,316,As Good As It Gets (1997),4
450,166,Manon of the Spring (Manon des sources) (1986),5
684,161,Top Gun (1986),3
627,69,Forrest Gump (1994),3
287,100,Fargo (1996),5
409,192,Raging Bull (1980),4
99,147,"Long Kiss Goodnight, The (1996)",5
537,64,"Shawshank Redemption, The (1994)",3
621,241,"Last of the Mohicans, The (1992)",4
202,269,"Full Monty, The (1997)",4
642,148,"Ghost and the Darkness, The (1996)",5
495,143,"Sound of Music, The (1965)",1
41,168,Monty Python and the Holy Grail (1974),5
602,988,"Beautician and the Beast, The (1997)",4
505,588,Beauty and the Beast (1991),5
655,672,Candyman (1992),2
295,237,Jerry Maguire (1996),4
450,125,Phenomenon (1996),4
579,286,"English Patient, The (1996)",4
617,175,Brazil (1985),4
617,573,Body Snatchers (1993),4
686,180,Apocalypse Now (1979),5
566,192,Raging Bull (1980),5
609,288,Scream (1996),2
405,101,Heavy Metal (1981),1
90,218,Cape Fear (1991),5
71,174,Raiders of the Lost Ark (1981),2
642,68,"Crow, The (1994)",3
109,229,Star Trek III: The Search for Spock (1984),5
599,1315,Inventing the Abbotts (1997),4
346,423,E.T. the Extra-Terrestrial (1982),4
452,154,Monty Python's Life of Brian (1979),5
618,239,Sneakers (1992),3
533,696,City Hall (1996),3
450,535,Addicted to Love (1997),3
650,286,"English Patient, The (1996)",3
533,204,Back to the Future (1985),4
330,969,Winnie the Pooh and the Blustery Day (1968),5
346,842,Pollyanna (1960),1
637,408,"Close Shave, A (1995)",5
682,50,Star Wars (1977),5
130,29,Batman Forever (1995),3
94,228,Star Trek: The Wrath of Khan (1982),4
543,8,Babe (1995),4
476,80,Hot Shots! Part Deux (1993),3
198,434,Forbidden Planet (1956),3
637,255,My Best Friend's Wedding (1997),3
498,514,Annie Hall (1977),4
457,405,Mission: Impossible (1996),5
222,377,Heavyweights (1994),1
624,741,"Last Supper, The (1995)",4
582,268,Chasing Amy (1997),4
393,1435,"Steal Big, Steal Little (1995)",3
87,153,"Fish Called Wanda, A (1988)",5
670,945,Charade (1963),4
56,501,Dumbo (1941),3
506,92,True Romance (1993),3
435,566,Clear and Present Danger (1994),4
498,887,Eve's Bayou (1997),3
655,213,"Room with a View, A (1986)",4
682,541,Mortal Kombat (1995),3
648,399,"Three Musketeers, The (1993)",4
116,678,Volcano (1997),3
111,302,L.A. Confidential (1997),5
14,265,"Hunt for Red October, The (1990)",3
457,732,Dave (1993),4
308,496,It's a Wonderful Life (1946),3
472,569,Wolf (1994),4
643,181,Return of the Jedi (1983),3
595,929,Harriet the Spy (1996),2
59,371,"Bridges of Madison County, The (1995)",4
506,224,Ridicule (1996),1
650,175,Brazil (1985),4
505,204,Back to the Future (1985),3
622,298,Face/Off (1997),4
682,122,"Cable Guy, The (1996)",3
387,295,Breakdown (1997),3
14,923,Raise the Red Lantern (1991),5
145,343,Alien: Resurrection (1997),5
709,219,"Nightmare on Elm Street, A (1984)",4
145,898,"Postman, The (1997)",1
621,268,Chasing Amy (1997),4
632,186,"Blues Brothers, The (1980)",5
704,381,Muriel's Wedding (1994),3
116,515,"Boot, Das (1981)",4
659,659,Arsenic and Old Lace (1944),3
328,1107,Beyond Rangoon (1995),3
707,256,When the Cats Away (Chacun cherche son chat) (1996),4
664,81,"Hudsucker Proxy, The (1994)",5
686,172,"Empire Strikes Back, The (1980)",4
233,633,"Christmas Carol, A (1938)",5
181,460,"Crossing Guard, The (1995)",1
707,716,Home for the Holidays (1995),2
159,476,"First Wives Club, The (1996)",5
660,625,"Sword in the Stone, The (1963)",3
694,196,Dead Poets Society (1989),5
262,283,Emma (1996),3
474,107,Moll Flanders (1996),3
650,143,"Sound of Music, The (1965)",5
492,479,Vertigo (1958),3
409,661,High Noon (1952),5
452,631,"Crying Game, The (1992)",4
38,401,"Brady Bunch Movie, The (1995)",3
266,321,Mother (1996),3
535,153,"Fish Called Wanda, A (1988)",4
393,810,"Shadow, The (1994)",4
525,15,Mr. Holland's Opus (1995),4
478,69,Forrest Gump (1994),3
435,239,Sneakers (1992),4
663,273,Heat (1995),4
92,258,Contact (1997),4
533,291,Absolute Power (1997),3
90,133,Gone with the Wind (1939),5
524,930,Chain Reaction (1996),3
628,305,"Ice Storm, The (1997)",5
618,4,Get Shorty (1995),2
553,135,2001: A Space Odyssey (1968),4
399,544,Things to Do in Denver when You're Dead (1995),2
524,72,"Mask, The (1994)",4
23,144,Die Hard (1988),3
551,595,"Fan, The (1996)",2
435,3,Four Rooms (1995),3
148,227,Star Trek VI: The Undiscovered Country (1991),4
506,391,Last Action Hero (1993),2
334,879,"Peacemaker, The (1997)",3
352,56,Pulp Fiction (1994),5
609,125,Phenomenon (1996),4
550,121,Independence Day (ID4) (1996),5
276,184,Army of Darkness (1993),4
54,100,Fargo (1996),5
204,316,As Good As It Gets (1997),4
573,479,Vertigo (1958),4
504,651,Glory (1989),4
474,212,"Unbearable Lightness of Being, The (1988)",4
167,288,Scream (1996),3
18,704,"House of the Spirits, The (1993)",3
693,1522,Trial by Jury (1994),3
401,566,Clear and Present Danger (1994),5
407,248,Grosse Pointe Blank (1997),4
592,405,Mission: Impossible (1996),4
13,573,Body Snatchers (1993),3
530,582,"Piano, The (1993)",4
585,61,Three Colors: White (1994),4
234,416,Old Yeller (1957),4
83,225,101 Dalmatians (1996),3
541,1185,In the Army Now (1994),2
361,794,It Could Happen to You (1994),3
372,443,"Birds, The (1963)",4
456,226,Die Hard 2 (1990),2
665,298,Face/Off (1997),3
426,50,Star Wars (1977),4
568,855,Diva (1981),1
506,241,"Last of the Mohicans, The (1992)",2
325,647,Ran (1985),5
257,275,Sense and Sensibility (1995),4
694,229,Star Trek III: The Search for Spock (1984),4
552,286,"English Patient, The (1996)",4
416,1441,Moonlight and Valentino (1995),3
128,367,Clueless (1995),4
569,826,"Phantom, The (1996)",3
634,411,"Nutty Professor, The (1996)",4
8,227,Star Trek VI: The Undiscovered Country (1991),4
43,168,Monty Python and the Holy Grail (1974),4
705,827,Daylight (1996),4
521,56,Pulp Fiction (1994),4
346,385,True Lies (1994),5
648,175,Brazil (1985),3
201,317,In the Name of the Father (1993),3
313,300,Air Force One (1997),4
588,94,Home Alone (1990),2
392,705,Singin' in the Rain (1952),5
325,32,Crumb (1994),3
121,156,Reservoir Dogs (1992),4
588,419,Mary Poppins (1964),5
495,790,Tommy Boy (1995),3
705,400,"Little Rascals, The (1994)",4
74,276,Leaving Las Vegas (1995),4
622,47,Ed Wood (1994),3
267,155,Dirty Dancing (1987),3
577,407,Spy Hard (1996),4
693,604,It Happened One Night (1934),3
474,168,Monty Python and the Holy Grail (1974),3
619,50,Star Wars (1977),4
590,14,"Postino, Il (1994)",5
194,783,Milk Money (1994),2
420,603,Rear Window (1954),4
665,15,Mr. Holland's Opus (1995),4
276,546,Broken Arrow (1996),3
634,126,"Spitfire Grill, The (1996)",3
432,815,One Fine Day (1996),3
577,1,Toy Story (1995),5
532,636,Escape from New York (1981),5
569,979,"Trigger Effect, The (1996)",3
269,508,"People vs. Larry Flynt, The (1996)",4
666,429,"Day the Earth Stood Still, The (1951)",5
389,506,Rebel Without a Cause (1955),4
207,182,GoodFellas (1990),3
653,509,My Left Foot (1989),4
250,1426,Grace of My Heart (1996),5
615,303,Ulee's Gold (1997),5
385,46,Exotica (1994),5
671,628,Sleepers (1996),3
276,313,Titanic (1997),5
454,89,Blade Runner (1982),1
297,984,Shadow Conspiracy (1997),1
92,583,Romeo Is Bleeding (1993),3
426,705,Singin' in the Rain (1952),5
601,47,Ed Wood (1994),3
378,1035,Cool Runnings (1993),3
210,234,Jaws (1975),4
671,53,Natural Born Killers (1994),3
487,742,Ransom (1996),5
92,636,Escape from New York (1981),3
478,160,Glengarry Glen Ross (1992),2
407,715,To Die For (1995),4
709,564,Tales from the Hood (1995),1
618,123,"Frighteners, The (1996)",2
300,881,Money Talks (1997),5
624,876,Money Talks (1997),3
362,245,"Devil's Own, The (1997)",4
60,7,Twelve Monkeys (1995),5
682,1220,Higher Learning (1995),4
665,172,"Empire Strikes Back, The (1980)",4
479,108,Kids in the Hall: Brain Candy (1996),4
642,769,Congo (1995),5
130,1279,Wild America (1997),4
514,136,Mr. Smith Goes to Washington (1939),4
352,39,Strange Days (1995),5
235,462,Like Water For Chocolate (Como agua para chocolate) (1992),3
378,410,Kingpin (1996),3
545,820,Space Jam (1996),3
59,198,Nikita (La Femme Nikita) (1990),5
42,64,"Shawshank Redemption, The (1994)",5
645,87,Searching for Bobby Fischer (1993),4
392,271,Starship Troopers (1997),1
457,65,What's Eating Gilbert Grape (1993),5
16,476,"First Wives Club, The (1996)",3
537,243,Jungle2Jungle (1997),1
619,1016,Con Air (1997),4
